Date,Time,Log,Latitude,Longitude,Heading,Speed,Bottom,GearDepth,GearTemp
25.02.2022,16:52:04,2982.692,54.23807,-166.79885,149,4.9,0.0,-1.0,-100.0
25.02.2022,16:57:04,2983.100,54.23228,-166.79265,148,4.9,0.0,-1.0,-100.0
25.02.2022,17:02:04,2983.509,54.22645,-166.78668,150,4.9,0.0,-1.0,-100.0
25.02.2022,17:07:04,2983.916,54.22072,-166.78055,148,4.9,0.0,-1.0,-100.0
25.02.2022,17:12:04,2984.318,54.21502,-166.77457,149,4.8,0.0,-1.0,-100.0
25.02.2022,17:17:05,2984.716,54.20928,-166.76870,149,4.7,0.0,-1.0,-100.0
25.02.2022,17:22:05,2985.098,54.20383,-166.76298,148,4.6,0.0,-1.0,-100.0
25.02.2022,17:27:05,2985.470,54.19855,-166.75745,148,4.4,0.0,-1.0,-100.0
25.02.2022,17:32:05,2985.835,54.19333,-166.75190,148,4.3,0.0,-1.0,-100.0
25.02.2022,17:37:05,2986.189,54.18837,-166.74663,148,4.2,0.0,-1.0,-100.0
25.02.2022,17:42:05,2986.559,54.18300,-166.74102,149,4.6,0.0,-1.0,-100.0
25.02.2022,17:47:05,2986.950,54.17730,-166.73517,148,4.8,0.0,-1.0,-100.0
25.02.2022,17:46:19,2986.968,54.17708,-166.73492,148,4.8,0.0,-1.0,-100.0
25.02.2022,17:51:19,2987.370,54.17132,-166.72907,150,4.9,0.0,-1.0,-100.0
25.02.2022,17:56:19,2987.768,54.16557,-166.72327,149,4.7,0.0,-1.0,-100.0
25.02.2022,18:01:19,2988.162,54.15983,-166.71762,149,4.8,0.0,-1.0,-100.0
25.02.2022,18:06:19,2988.561,54.15407,-166.71173,149,4.8,0.0,-1.0,-100.0
25.02.2022,18:11:19,2988.961,54.14832,-166.70595,148,4.8,0.0,-1.0,-100.0
25.02.2022,18:16:19,2989.371,54.14242,-166.69988,149,5.0,0.0,-1.0,-100.0
25.02.2022,18:21:19,2989.792,54.13633,-166.69373,148,5.1,0.0,-1.0,-100.0
25.02.2022,18:26:19,2990.217,54.13032,-166.68747,149,5.1,0.0,-1.0,-100.0
25.02.2022,18:31:19,2990.649,54.12405,-166.68102,149,5.2,0.0,-1.0,-100.0
25.02.2022,18:36:19,2991.089,54.11777,-166.67452,149,5.3,0.0,-1.0,-100.0
25.02.2022,18:41:19,2991.525,54.11147,-166.66812,150,5.2,0.0,-1.0,-100.0
25.02.2022,18:46:19,2991.959,54.10518,-166.66163,148,5.2,0.0,-1.0,-100.0
25.02.2022,18:51:19,2992.397,54.09887,-166.65518,149,5.3,0.0,-1.0,-100.0
25.02.2022,18:56:19,2992.839,54.09245,-166.64865,148,5.3,0.0,-1.0,-100.0
25.02.2022,19:01:19,2993.285,54.08607,-166.64195,149,5.3,0.0,-1.0,-100.0
25.02.2022,19:06:19,2993.727,54.07985,-166.63510,147,5.3,0.0,-1.0,-100.0
25.02.2022,19:11:19,2994.168,54.07375,-166.62802,145,5.3,0.0,-1.0,-100.0
25.02.2022,19:16:19,2994.610,54.06792,-166.62003,140,5.4,0.0,-1.0,-100.0
25.02.2022,19:21:19,2995.068,54.06288,-166.61032,123,5.7,0.0,-1.0,-100.0
25.02.2022,19:26:19,2995.549,54.05848,-166.59882,124,5.8,0.0,-1.0,-100.0
25.02.2022,19:31:19,2996.037,54.05370,-166.58747,127,5.9,0.0,-1.0,-100.0
25.02.2022,19:36:20,2996.525,54.04832,-166.57712,139,5.6,0.0,-1.0,-100.0
25.02.2022,19:41:20,2996.984,54.04178,-166.57063,154,5.4,0.0,-1.0,-100.0
25.02.2022,19:46:21,2997.438,54.03492,-166.56515,155,5.5,0.0,-1.0,-100.0
25.02.2022,19:51:21,2997.896,54.02797,-166.55977,155,5.5,0.0,-1.0,-100.0
25.02.2022,19:56:21,2998.354,54.02098,-166.55433,155,5.5,0.0,-1.0,-100.0
25.02.2022,20:01:21,2998.811,54.01415,-166.54878,155,5.4,0.0,-1.0,-100.0
25.02.2022,20:06:21,2999.265,54.00722,-166.54343,156,5.5,0.0,-1.0,-100.0
25.02.2022,20:11:21,2999.724,54.00025,-166.53813,156,5.4,0.0,-1.0,-100.0
25.02.2022,20:16:21,3000.168,53.99338,-166.53322,157,5.3,0.0,-1.0,-100.0
25.02.2022,20:21:22,3000.610,53.98665,-166.52797,153,5.2,0.0,-1.0,-100.0
25.02.2022,20:26:22,3001.043,53.98017,-166.52240,153,5.2,0.0,-1.0,-100.0
25.02.2022,20:31:22,3001.472,53.97368,-166.51687,153,5.1,0.0,-1.0,-100.0
25.02.2022,20:36:22,3001.880,53.96775,-166.51168,152,4.3,0.0,-1.0,-100.0
25.02.2022,20:41:22,3002.222,53.96277,-166.50688,150,4.0,0.0,-1.0,-100.0
25.02.2022,20:46:22,3002.591,53.95722,-166.50145,151,5.1,0.0,-1.0,-100.0
25.02.2022,20:51:22,3003.034,53.95067,-166.49542,152,5.3,0.0,-1.0,-100.0
25.02.2022,20:56:23,3003.431,53.94518,-166.48982,148,4.2,0.0,-1.0,-100.0
25.02.2022,21:01:23,3003.772,53.94045,-166.48455,144,3.7,0.0,-1.0,-100.0
25.02.2022,21:06:23,3004.078,53.93587,-166.48073,173,4.5,0.0,-1.0,-100.0
25.02.2022,21:11:23,3004.444,53.92975,-166.48073,180,4.6,0.0,-1.0,-100.0
25.02.2022,21:16:23,3004.888,53.92212,-166.48227,190,5.6,0.0,-1.0,-100.0
25.02.2022,21:21:23,3005.361,53.91448,-166.48498,197,5.6,0.0,-1.0,-100.0
25.02.2022,21:26:23,3005.832,53.90803,-166.49255,217,5.6,0.0,-1.0,-100.0
25.02.2022,21:31:24,3006.257,53.90252,-166.49952,219,4.3,0.0,-1.0,-100.0
25.02.2022,21:36:24,3006.603,53.89808,-166.50583,222,4.1,0.0,-1.0,-100.0
25.02.2022,21:41:24,3006.941,53.89437,-166.51297,247,4.6,0.0,-1.0,-100.0
25.02.2022,21:46:24,3007.366,53.89813,-166.52112,347,4.5,0.0,-1.0,-100.0
25.02.2022,21:51:24,3007.657,53.90198,-166.52475,313,2.3,0.0,-1.0,-100.0
25.02.2022,21:56:24,3007.785,53.90215,-166.52778,261,0.8,0.0,-1.0,-100.0
25.02.2022,22:01:24,3007.813,53.90230,-166.52837,261,0.2,0.0,-1.0,-100.0
25.02.2022,22:06:24,3007.824,53.90242,-166.52848,261,0.1,0.0,-1.0,-100.0
25.02.2022,22:11:24,3007.828,53.90242,-166.52853,261,0.0,0.0,-1.0,-100.0
25.02.2022,22:16:24,3007.828,53.90238,-166.52850,261,0.0,0.0,-1.0,-100.0
25.02.2022,22:21:24,3007.828,53.90247,-166.52848,261,0.0,0.0,-1.0,-100.0
25.02.2022,22:26:24,3007.828,53.90242,-166.52845,261,0.0,0.0,-1.0,-100.0
25.02.2022,22:31:24,3007.828,53.90243,-166.52853,261,0.0,0.0,-1.0,-100.0
25.02.2022,22:36:24,3007.828,53.90238,-166.52850,261,0.1,0.0,-1.0,-100.0
25.02.2022,22:41:24,3007.835,53.90252,-166.52857,261,0.0,0.0,-1.0,-100.0
25.02.2022,22:46:24,3007.835,53.90243,-166.52853,261,0.0,0.0,-1.0,-100.0
25.02.2022,22:51:25,3007.836,53.90252,-166.52862,261,0.0,0.0,-1.0,-100.0
25.02.2022,22:56:25,3007.840,53.90243,-166.52855,261,0.0,0.0,-1.0,-100.0
25.02.2022,23:01:25,3007.841,53.90235,-166.52845,261,0.0,0.0,-1.0,-100.0
25.02.2022,23:06:25,3007.842,53.90238,-166.52843,261,0.0,0.0,-1.0,-100.0
25.02.2022,23:11:25,3007.842,53.90275,-166.52867,261,0.0,0.0,-1.0,-100.0
25.02.2022,23:16:26,3007.842,53.90243,-166.52843,261,0.0,0.0,-1.0,-100.0
25.02.2022,23:21:26,3007.842,53.90247,-166.52848,261,0.0,0.0,-1.0,-100.0
25.02.2022,23:26:26,3007.842,53.90242,-166.52848,261,0.0,0.0,-1.0,-100.0
25.02.2022,23:31:26,3007.842,53.90242,-166.52848,261,0.0,0.0,-1.0,-100.0
25.02.2022,23:36:26,3007.842,53.90240,-166.52847,261,0.0,0.0,-1.0,-100.0
25.02.2022,23:41:26,3007.842,53.90237,-166.52855,261,0.0,0.0,-1.0,-100.0
25.02.2022,23:46:27,3007.842,53.90238,-166.52848,261,0.0,0.0,-1.0,-100.0
25.02.2022,23:51:27,3007.842,53.90237,-166.52850,261,0.0,0.0,-1.0,-100.0
25.02.2022,23:56:27,3007.842,53.90240,-166.52850,261,0.0,0.0,-1.0,-100.0
26.02.2022,0:01:27,3007.842,53.90235,-166.52850,261,0.0,0.0,-1.0,-100.0
26.02.2022,0:06:27,3007.842,53.90238,-166.52845,261,0.0,0.0,-1.0,-100.0
26.02.2022,0:11:27,3007.842,53.90233,-166.52850,261,0.0,0.0,-1.0,-100.0
26.02.2022,0:16:27,3007.842,53.90238,-166.52853,261,0.0,0.0,-1.0,-100.0
26.02.2022,0:21:28,3007.842,53.90238,-166.52852,261,0.0,0.0,-1.0,-100.0
26.02.2022,0:26:28,3007.842,53.90237,-166.52848,261,0.0,0.0,-1.0,-100.0
26.02.2022,0:31:28,3007.842,53.90238,-166.52848,261,0.0,0.0,-1.0,-100.0
26.02.2022,0:36:28,3007.842,53.90235,-166.52858,261,0.0,0.0,-1.0,-100.0
26.02.2022,0:41:28,3007.842,53.90230,-166.52860,261,0.0,0.0,-1.0,-100.0
26.02.2022,0:46:28,3007.842,53.90232,-166.52852,261,0.0,0.0,-1.0,-100.0
26.02.2022,0:51:28,3007.842,53.90245,-166.52850,261,0.0,0.0,-1.0,-100.0
26.02.2022,0:56:28,3007.842,53.90238,-166.52848,261,0.0,0.0,-1.0,-100.0
26.02.2022,1:01:29,3007.842,53.90235,-166.52842,261,0.0,0.0,-1.0,-100.0
26.02.2022,1:06:29,3007.842,53.90240,-166.52848,261,0.0,0.0,-1.0,-100.0
26.02.2022,1:11:29,3007.842,53.90242,-166.52847,261,0.0,0.0,-1.0,-100.0
26.02.2022,1:16:29,3007.842,53.90247,-166.52850,261,0.0,0.0,-1.0,-100.0
26.02.2022,1:21:29,3007.842,53.90242,-166.52847,261,0.0,0.0,-1.0,-100.0
26.02.2022,1:26:29,3007.842,53.90242,-166.52852,261,0.0,0.0,-1.0,-100.0
26.02.2022,1:31:29,3007.842,53.90235,-166.52852,261,0.0,0.0,-1.0,-100.0
26.02.2022,1:36:29,3007.842,53.90240,-166.52847,261,0.0,0.0,-1.0,-100.0
26.02.2022,1:41:29,3007.842,53.90240,-166.52850,261,0.0,0.0,-1.0,-100.0
26.02.2022,1:46:29,3007.842,53.90240,-166.52848,261,0.0,0.0,-1.0,-100.0
26.02.2022,1:51:29,3007.842,53.90233,-166.52850,261,0.0,0.0,-1.0,-100.0
26.02.2022,1:56:30,3007.842,53.90232,-166.52848,261,0.0,0.0,-1.0,-100.0
26.02.2022,2:01:30,3007.842,53.90235,-166.52848,261,0.0,0.0,-1.0,-100.0
26.02.2022,2:06:30,3007.842,53.90233,-166.52852,261,0.0,0.0,-1.0,-100.0
26.02.2022,2:11:30,3007.842,53.90237,-166.52848,261,0.0,0.0,-1.0,-100.0
26.02.2022,2:16:30,3007.842,53.90230,-166.52850,261,0.0,0.0,-1.0,-100.0
26.02.2022,2:21:30,3007.842,53.90237,-166.52847,261,0.0,0.0,-1.0,-100.0
26.02.2022,2:26:30,3007.842,53.90232,-166.52842,261,0.0,0.0,-1.0,-100.0
26.02.2022,2:31:30,3007.842,53.90240,-166.52847,261,0.0,0.0,-1.0,-100.0
26.02.2022,2:36:30,3007.842,53.90233,-166.52845,261,0.0,0.0,-1.0,-100.0
26.02.2022,2:41:30,3007.842,53.90253,-166.52850,261,0.0,0.0,-1.0,-100.0
26.02.2022,2:46:30,3007.842,53.90242,-166.52850,261,0.0,0.0,-1.0,-100.0
26.02.2022,2:51:30,3007.842,53.90225,-166.52848,261,0.0,0.0,-1.0,-100.0
26.02.2022,2:56:30,3007.842,53.90233,-166.52853,261,0.0,0.0,-1.0,-100.0
26.02.2022,3:01:30,3007.842,53.90237,-166.52852,261,0.0,0.0,-1.0,-100.0
26.02.2022,3:06:30,3007.842,53.90232,-166.52853,261,0.0,0.0,-1.0,-100.0
26.02.2022,3:11:30,3007.842,53.90247,-166.52847,261,0.0,0.0,-1.0,-100.0
26.02.2022,3:16:30,3007.842,53.90245,-166.52853,261,0.0,0.0,-1.0,-100.0
26.02.2022,3:21:30,3007.842,53.90240,-166.52850,261,0.0,0.0,-1.0,-100.0
26.02.2022,3:26:30,3007.842,53.90238,-166.52852,261,0.0,0.0,-1.0,-100.0
26.02.2022,3:31:30,3007.842,53.90238,-166.52853,261,0.0,0.0,-1.0,-100.0
26.02.2022,3:36:30,3007.842,53.90238,-166.52850,261,0.0,0.0,-1.0,-100.0
26.02.2022,3:41:30,3007.842,53.90235,-166.52853,261,0.0,0.0,-1.0,-100.0
26.02.2022,3:46:30,3007.842,53.90237,-166.52842,261,0.0,0.0,-1.0,-100.0
26.02.2022,3:51:30,3007.842,53.90240,-166.52850,261,0.0,0.0,-1.0,-100.0
26.02.2022,3:56:30,3007.842,53.90242,-166.52845,261,0.0,0.0,-1.0,-100.0
26.02.2022,4:01:30,3007.842,53.90237,-166.52852,261,0.0,0.0,-1.0,-100.0
26.02.2022,4:06:30,3007.842,53.90237,-166.52850,261,0.0,0.0,-1.0,-100.0
26.02.2022,4:11:30,3007.842,53.90232,-166.52855,261,0.0,0.0,-1.0,-100.0
26.02.2022,4:16:30,3007.842,53.90237,-166.52853,261,0.0,0.0,-1.0,-100.0
26.02.2022,4:21:30,3007.842,53.90235,-166.52857,261,0.0,0.0,-1.0,-100.0
26.02.2022,4:26:31,3007.842,53.90230,-166.52855,261,0.0,0.0,-1.0,-100.0
26.02.2022,4:31:31,3007.842,53.90242,-166.52850,261,0.0,0.0,-1.0,-100.0
26.02.2022,4:36:31,3007.842,53.90233,-166.52853,261,0.0,0.0,-1.0,-100.0
26.02.2022,4:41:31,3007.842,53.90237,-166.52852,261,0.0,0.0,-1.0,-100.0
26.02.2022,4:46:31,3007.842,53.90240,-166.52850,261,0.0,0.0,-1.0,-100.0
26.02.2022,4:51:31,3007.842,53.90235,-166.52845,261,0.0,0.0,-1.0,-100.0
26.02.2022,4:56:32,3007.842,53.90243,-166.52843,261,0.0,0.0,-1.0,-100.0
26.02.2022,5:01:32,3007.842,53.90248,-166.52842,261,0.0,0.0,-1.0,-100.0
26.02.2022,5:06:32,3007.842,53.90243,-166.52850,261,0.0,0.0,-1.0,-100.0
26.02.2022,5:11:32,3007.842,53.90240,-166.52845,261,0.0,0.0,-1.0,-100.0
26.02.2022,5:16:32,3007.842,53.90235,-166.52845,261,0.0,0.0,-1.0,-100.0
26.02.2022,5:21:32,3007.842,53.90235,-166.52848,261,0.0,0.0,-1.0,-100.0
26.02.2022,5:26:32,3007.842,53.90235,-166.52848,261,0.0,0.0,-1.0,-100.0
26.02.2022,5:31:33,3007.842,53.90240,-166.52847,261,0.0,0.0,-1.0,-100.0
26.02.2022,5:36:33,3007.842,53.90237,-166.52847,261,0.0,0.0,-1.0,-100.0
26.02.2022,5:41:33,3007.842,53.90237,-166.52848,261,0.0,0.0,-1.0,-100.0
26.02.2022,5:46:33,3007.842,53.90240,-166.52843,261,0.0,0.0,-1.0,-100.0
26.02.2022,5:51:33,3007.842,53.90235,-166.52847,261,0.0,0.0,-1.0,-100.0
26.02.2022,5:56:33,3007.842,53.90243,-166.52855,261,0.0,0.0,-1.0,-100.0
26.02.2022,6:01:33,3007.842,53.90245,-166.52843,261,0.0,0.0,-1.0,-100.0
26.02.2022,6:06:33,3007.842,53.90240,-166.52845,261,0.0,0.0,-1.0,-100.0
26.02.2022,6:11:33,3007.842,53.90238,-166.52848,261,0.0,0.0,-1.0,-100.0
26.02.2022,6:16:33,3007.842,53.90233,-166.52848,261,0.0,0.0,-1.0,-100.0
26.02.2022,6:21:33,3007.842,53.90235,-166.52848,261,0.0,0.0,-1.0,-100.0
26.02.2022,6:26:33,3007.842,53.90238,-166.52848,261,0.0,0.0,-1.0,-100.0
26.02.2022,6:31:33,3007.843,53.90230,-166.52850,261,0.1,0.0,-1.0,-100.0
26.02.2022,6:36:33,3007.928,53.90058,-166.52692,167,2.9,0.0,-1.0,-100.0
26.02.2022,6:41:33,3008.259,53.89558,-166.52170,145,4.8,0.0,-1.0,-100.0
26.02.2022,6:46:34,3008.697,53.89608,-166.51000,68,5.8,0.0,-1.0,-100.0
26.02.2022,6:51:34,3009.186,53.90123,-166.49950,37,6.0,0.0,-1.0,-100.0
26.02.2022,6:56:34,3009.769,53.90932,-166.48903,37,8.3,0.0,-1.0,-100.0
26.02.2022,7:01:34,3010.471,53.91962,-166.47972,16,8.7,0.0,-1.0,-100.0
26.02.2022,7:06:34,3011.254,53.93292,-166.47937,359,9.7,0.0,-1.0,-100.0
26.02.2022,7:11:34,3012.052,53.94522,-166.48717,333,9.7,0.0,-1.0,-100.0
26.02.2022,7:16:34,3012.866,53.95725,-166.49788,332,9.8,0.0,-1.0,-100.0
26.02.2022,7:21:34,3013.690,53.96943,-166.50877,332,9.8,0.0,-1.0,-100.0
26.02.2022,7:26:34,3014.504,53.98153,-166.51897,334,9.7,0.0,-1.0,-100.0
26.02.2022,7:31:34,3015.310,53.99355,-166.52888,334,9.7,0.0,-1.0,-100.0
26.02.2022,7:36:34,3016.094,54.00517,-166.53868,335,9.2,0.0,-1.0,-100.0
26.02.2022,7:41:34,3016.846,54.01655,-166.54718,337,9.0,0.0,-1.0,-100.0
26.02.2022,7:46:34,3017.601,54.02822,-166.55528,338,9.2,0.0,-1.0,-100.0
26.02.2022,7:51:34,3018.353,54.03987,-166.56290,339,8.9,0.0,-1.0,-100.0
26.02.2022,7:56:34,3019.088,54.05128,-166.57005,340,8.7,0.0,-1.0,-100.0
26.02.2022,8:01:34,3019.805,54.06178,-166.57962,329,8.6,0.0,-1.0,-100.0
26.02.2022,8:06:34,3020.522,54.07210,-166.59005,329,8.6,0.0,-1.0,-100.0
26.02.2022,8:11:34,3021.242,54.08242,-166.60088,327,8.7,0.0,-1.0,-100.0
26.02.2022,8:16:34,3021.982,54.09248,-166.61312,323,9.1,0.0,-1.0,-100.0
26.02.2022,8:21:34,3022.746,54.10263,-166.62618,323,9.2,0.0,-1.0,-100.0
26.02.2022,8:26:34,3023.508,54.11248,-166.63968,320,9.1,0.0,-1.0,-100.0
26.02.2022,8:31:34,3024.265,54.12220,-166.65327,321,9.0,0.0,-1.0,-100.0
26.02.2022,8:36:34,3025.012,54.13185,-166.66672,321,8.9,0.0,-1.0,-100.0
26.02.2022,8:41:34,3025.740,54.14125,-166.67978,320,8.8,0.0,-1.0,-100.0
26.02.2022,8:46:34,3026.464,54.15062,-166.69277,322,8.6,0.0,-1.0,-100.0
26.02.2022,8:51:34,3027.185,54.16010,-166.70538,323,8.6,0.0,-1.0,-100.0
26.02.2022,8:56:35,3027.909,54.16962,-166.71823,323,8.6,0.0,-1.0,-100.0
26.02.2022,9:01:35,3028.634,54.17927,-166.73097,323,8.9,0.0,-1.0,-100.0
26.02.2022,9:06:35,3029.371,54.18917,-166.74363,323,9.1,0.0,-1.0,-100.0
26.02.2022,9:11:35,3030.120,54.19925,-166.75612,324,8.9,0.0,-1.0,-100.0
26.02.2022,9:16:35,3030.868,54.20953,-166.76840,326,9.0,0.0,-1.0,-100.0
26.02.2022,9:21:35,3031.624,54.21998,-166.78048,325,9.1,0.0,-1.0,-100.0
26.02.2022,9:26:35,3032.371,54.23033,-166.79212,327,8.9,0.0,-1.0,-100.0
26.02.2022,9:31:35,3033.112,54.24053,-166.80400,325,9.0,0.0,-1.0,-100.0
26.02.2022,9:36:36,3033.862,54.25075,-166.81618,325,9.0,0.0,-1.0,-100.0
26.02.2022,9:41:36,3034.605,54.26090,-166.82818,326,8.9,0.0,-1.0,-100.0
26.02.2022,9:46:36,3035.351,54.27115,-166.84017,326,9.0,0.0,-1.0,-100.0
26.02.2022,9:51:36,3036.099,54.28140,-166.85225,325,8.9,0.0,-1.0,-100.0
26.02.2022,9:56:36,3036.841,54.29135,-166.86467,323,8.9,0.0,-1.0,-100.0
26.02.2022,10:01:36,3037.579,54.30107,-166.87742,322,8.8,0.0,-1.0,-100.0
26.02.2022,10:06:37,3038.319,54.31080,-166.89050,321,9.0,0.0,-1.0,-100.0
26.02.2022,10:11:37,3039.062,54.32037,-166.90370,321,8.7,0.0,-1.0,-100.0
26.02.2022,10:16:37,3039.785,54.32958,-166.91668,320,8.4,0.0,-1.0,-100.0
26.02.2022,10:21:37,3040.500,54.33863,-166.92987,320,8.6,0.0,-1.0,-100.0
26.02.2022,10:26:37,3041.216,54.34757,-166.94333,319,8.5,0.0,-1.0,-100.0
26.02.2022,10:31:37,3041.931,54.35630,-166.95727,317,8.6,0.0,-1.0,-100.0
26.02.2022,10:36:37,3042.607,54.36313,-166.97192,290,7.8,0.0,-1.0,-100.0
26.02.2022,10:41:38,3043.218,54.36320,-166.98915,268,7.4,0.0,-1.0,-100.0
26.02.2022,10:46:38,3043.837,54.36263,-167.00682,266,7.3,0.0,-1.0,-100.0
26.02.2022,10:51:38,3044.455,54.36203,-167.02443,267,7.5,0.0,-1.0,-100.0
26.02.2022,10:56:38,3045.073,54.36175,-167.04213,268,7.6,0.0,-1.0,-100.0
26.02.2022,11:01:38,3045.707,54.36162,-167.06042,268,8.0,0.0,-1.0,-100.0
26.02.2022,11:06:38,3046.354,54.36132,-167.07888,267,7.8,0.0,-1.0,-100.0
26.02.2022,11:11:38,3046.995,54.36105,-167.09707,268,7.6,0.0,-1.0,-100.0
26.02.2022,11:16:38,3047.612,54.36063,-167.11487,267,8.0,0.0,-1.0,-100.0
26.02.2022,11:21:38,3048.260,54.36023,-167.13337,268,7.8,0.0,-1.0,-100.0
26.02.2022,11:26:38,3048.932,54.35982,-167.15277,267,8.3,0.0,-1.0,-100.0
26.02.2022,11:31:38,3049.608,54.35932,-167.17203,268,8.0,0.0,-1.0,-100.0
26.02.2022,11:36:38,3050.252,54.35905,-167.19028,268,7.8,0.0,-1.0,-100.0
26.02.2022,11:41:38,3050.920,54.35875,-167.20947,269,8.2,0.0,-1.0,-100.0
26.02.2022,11:46:39,3051.604,54.35818,-167.22898,266,8.3,0.0,-1.0,-100.0
26.02.2022,11:51:39,3052.281,54.35753,-167.24807,266,7.8,0.0,-1.0,-100.0
26.02.2022,11:56:39,3052.937,54.35703,-167.26700,268,8.2,0.0,-1.0,-100.0
26.02.2022,12:01:39,3053.604,54.35695,-167.28590,269,7.8,0.0,-1.0,-100.0
26.02.2022,12:06:39,3054.264,54.35617,-167.30475,265,8.1,0.0,-1.0,-100.0
26.02.2022,12:11:39,3054.922,54.35530,-167.32342,266,7.8,0.0,-1.0,-100.0
26.02.2022,12:16:40,3055.589,54.35445,-167.34252,265,8.2,0.0,-1.0,-100.0
26.02.2022,12:21:40,3056.257,54.35370,-167.36143,267,8.0,0.0,-1.0,-100.0
26.02.2022,12:26:40,3056.916,54.35272,-167.38017,263,8.2,0.0,-1.0,-100.0
26.02.2022,12:31:40,3057.600,54.35138,-167.39950,263,8.1,0.0,-1.0,-100.0
26.02.2022,12:36:40,3058.260,54.35008,-167.41808,263,7.8,0.0,-1.0,-100.0
26.02.2022,12:41:40,3058.918,54.34872,-167.43670,263,7.8,0.0,-1.0,-100.0
26.02.2022,12:46:40,3059.572,54.34765,-167.45540,264,7.9,0.0,-1.0,-100.0
26.02.2022,12:51:41,3060.210,54.34630,-167.47333,264,7.7,0.0,-1.0,-100.0
26.02.2022,12:56:41,3060.829,54.34578,-167.49098,267,7.7,0.0,-1.0,-100.0
26.02.2022,13:01:41,3061.468,54.34537,-167.50908,271,7.6,0.0,-1.0,-100.0
26.02.2022,13:06:41,3062.077,54.34635,-167.52633,276,7.2,0.0,-1.0,-100.0
26.02.2022,13:11:41,3062.724,54.34713,-167.54498,275,8.0,0.0,-1.0,-100.0
26.02.2022,13:16:41,3063.383,54.34795,-167.56380,275,8.0,0.0,-1.0,-100.0
26.02.2022,13:21:41,3064.048,54.34858,-167.58252,272,7.7,0.0,-1.0,-100.0
26.02.2022,13:26:42,3064.682,54.34880,-167.60045,272,7.7,0.0,-1.0,-100.0
26.02.2022,13:31:42,3065.301,54.34920,-167.61793,272,7.0,0.0,-1.0,-100.0
26.02.2022,13:36:42,3065.900,54.34987,-167.63498,275,7.6,0.0,-1.0,-100.0
26.02.2022,13:41:42,3066.527,54.35072,-167.65263,275,7.6,0.0,-1.0,-100.0
26.02.2022,13:46:42,3067.155,54.35150,-167.67042,275,7.5,0.0,-1.0,-100.0
26.02.2022,13:51:42,3067.760,54.35217,-167.68760,273,7.2,0.0,-1.0,-100.0
26.02.2022,13:56:42,3068.375,54.35275,-167.70518,273,7.4,0.0,-1.0,-100.0
26.02.2022,14:01:42,3069.002,54.35337,-167.72293,274,7.4,0.0,-1.0,-100.0
26.02.2022,14:06:42,3069.648,54.35412,-167.74145,275,7.9,0.0,-1.0,-100.0
26.02.2022,14:11:42,3070.305,54.35508,-167.76018,276,7.9,0.0,-1.0,-100.0
26.02.2022,14:16:42,3070.961,54.35642,-167.77872,277,7.9,0.0,-1.0,-100.0
26.02.2022,14:21:42,3071.593,54.35753,-167.79655,276,7.3,0.0,-1.0,-100.0
26.02.2022,14:26:42,3072.225,54.35843,-167.81462,275,7.6,0.0,-1.0,-100.0
26.02.2022,14:31:42,3072.870,54.35948,-167.83293,276,7.7,0.0,-1.0,-100.0
26.02.2022,14:36:43,3073.496,54.36010,-167.85083,272,7.8,0.0,-1.0,-100.0
26.02.2022,14:41:43,3074.140,54.36085,-167.86893,275,7.4,0.0,-1.0,-100.0
26.02.2022,14:46:43,3074.766,54.36177,-167.88678,275,7.7,0.0,-1.0,-100.0
26.02.2022,14:51:43,3075.413,54.36263,-167.90512,275,7.6,0.0,-1.0,-100.0
26.02.2022,14:56:43,3076.051,54.36368,-167.92313,276,7.7,0.0,-1.0,-100.0
26.02.2022,15:01:43,3076.696,54.36472,-167.94145,276,7.8,0.0,-1.0,-100.0
26.02.2022,15:06:43,3077.348,54.36510,-167.96017,271,8.1,0.0,-1.0,-100.0
26.02.2022,15:11:43,3078.000,54.36538,-167.97872,272,7.7,0.0,-1.0,-100.0
26.02.2022,15:16:43,3078.656,54.36600,-167.99758,274,8.0,0.0,-1.0,-100.0
26.02.2022,15:21:43,3079.300,54.36620,-168.01575,270,7.7,0.0,-1.0,-100.0
26.02.2022,15:26:43,3079.945,54.36633,-168.03413,272,7.6,0.0,-1.0,-100.0
26.02.2022,15:31:43,3080.581,54.36645,-168.05228,269,7.8,0.0,-1.0,-100.0
26.02.2022,15:36:44,3081.236,54.36613,-168.07092,267,7.8,0.0,-1.0,-100.0
26.02.2022,15:41:44,3081.867,54.36422,-168.08855,258,7.6,0.0,-1.0,-100.0
26.02.2022,15:46:44,3082.497,54.36205,-168.10602,258,7.5,0.0,-1.0,-100.0
26.02.2022,15:51:44,3083.121,54.36002,-168.12343,259,7.6,0.0,-1.0,-100.0
26.02.2022,15:56:44,3083.745,54.35795,-168.14085,259,7.6,0.0,-1.0,-100.0
26.02.2022,16:01:44,3084.368,54.35602,-168.15817,259,7.2,0.0,-1.0,-100.0
26.02.2022,16:06:44,3084.979,54.35408,-168.17538,258,7.6,0.0,-1.0,-100.0
26.02.2022,16:11:44,3085.597,54.35197,-168.19253,257,7.3,0.0,-1.0,-100.0
26.02.2022,16:16:44,3086.202,54.34982,-168.20935,258,7.0,0.0,-1.0,-100.0
26.02.2022,16:21:44,3086.785,54.34773,-168.22563,258,7.1,0.0,-1.0,-100.0
