eventID,measurementValue,measurementType,measurementTypeID,measurementValueID,measurementUnit,measurementUnitID,measurementID,occurrenceID
IYS2022-TINRO-3-28-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-28-Trawl-195-995-lifeStage,IYS2022-TINRO-3-28-Trawl-195-995
IYS2022-TINRO-3-28-Trawl,120,Specimen_Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-TINRO-3-28-Trawl-195-995-Specimen_Forklength,IYS2022-TINRO-3-28-Trawl-195-995
IYS2022-TINRO-3-28-Trawl,1,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-28-Trawl-195-995-individualCount,IYS2022-TINRO-3-28-Trawl-195-995
IYS2022-TINRO-3-28-Trawl,N,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,https://vocab.nerc.ac.uk/collection/S10/current/S105/,NA,NA,IYS2022-TINRO-3-28-Trawl-196-996-Sex,IYS2022-TINRO-3-28-Trawl-196-996
IYS2022-TINRO-3-28-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-28-Trawl-196-996-lifeStage,IYS2022-TINRO-3-28-Trawl-196-996
IYS2022-TINRO-3-28-Trawl,80,Specimen_Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-TINRO-3-28-Trawl-196-996-Specimen_Forklength,IYS2022-TINRO-3-28-Trawl-196-996
IYS2022-TINRO-3-28-Trawl,3,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-28-Trawl-196-996-individualCount,IYS2022-TINRO-3-28-Trawl-196-996
IYS2022-TINRO-3-28-Trawl,N,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,https://vocab.nerc.ac.uk/collection/S10/current/S105/,NA,NA,IYS2022-TINRO-3-28-Trawl-196-997-Sex,IYS2022-TINRO-3-28-Trawl-196-997
IYS2022-TINRO-3-28-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-28-Trawl-196-997-lifeStage,IYS2022-TINRO-3-28-Trawl-196-997
IYS2022-TINRO-3-28-Trawl,75,Specimen_Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-TINRO-3-28-Trawl-196-997-Specimen_Forklength,IYS2022-TINRO-3-28-Trawl-196-997
IYS2022-TINRO-3-28-Trawl,1,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-28-Trawl-196-997-individualCount,IYS2022-TINRO-3-28-Trawl-196-997
IYS2022-TINRO-3-28-Trawl,N,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,https://vocab.nerc.ac.uk/collection/S10/current/S105/,NA,NA,IYS2022-TINRO-3-28-Trawl-196-998-Sex,IYS2022-TINRO-3-28-Trawl-196-998
IYS2022-TINRO-3-28-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-28-Trawl-196-998-lifeStage,IYS2022-TINRO-3-28-Trawl-196-998
IYS2022-TINRO-3-28-Trawl,70,Specimen_Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-TINRO-3-28-Trawl-196-998-Specimen_Forklength,IYS2022-TINRO-3-28-Trawl-196-998
IYS2022-TINRO-3-28-Trawl,1,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-28-Trawl-196-998-individualCount,IYS2022-TINRO-3-28-Trawl-196-998
IYS2022-TINRO-3-28-Trawl,N,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,https://vocab.nerc.ac.uk/collection/S10/current/S105/,NA,NA,IYS2022-TINRO-3-28-Trawl-197-999-Sex,IYS2022-TINRO-3-28-Trawl-197-999
IYS2022-TINRO-3-28-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-28-Trawl-197-999-lifeStage,IYS2022-TINRO-3-28-Trawl-197-999
IYS2022-TINRO-3-28-Trawl,45,Specimen_Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-TINRO-3-28-Trawl-197-999-Specimen_Forklength,IYS2022-TINRO-3-28-Trawl-197-999
IYS2022-TINRO-3-28-Trawl,1,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-28-Trawl-197-999-individualCount,IYS2022-TINRO-3-28-Trawl-197-999
IYS2022-TINRO-3-28-Trawl,N,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,https://vocab.nerc.ac.uk/collection/S10/current/S105/,NA,NA,IYS2022-TINRO-3-28-Trawl-197-1000-Sex,IYS2022-TINRO-3-28-Trawl-197-1000
IYS2022-TINRO-3-28-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-28-Trawl-197-1000-lifeStage,IYS2022-TINRO-3-28-Trawl-197-1000
IYS2022-TINRO-3-28-Trawl,50,Specimen_Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-TINRO-3-28-Trawl-197-1000-Specimen_Forklength,IYS2022-TINRO-3-28-Trawl-197-1000
IYS2022-TINRO-3-28-Trawl,31,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-28-Trawl-197-1000-individualCount,IYS2022-TINRO-3-28-Trawl-197-1000
IYS2022-TINRO-3-28-Trawl,N,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,https://vocab.nerc.ac.uk/collection/S10/current/S105/,NA,NA,IYS2022-TINRO-3-28-Trawl-197-1001-Sex,IYS2022-TINRO-3-28-Trawl-197-1001
IYS2022-TINRO-3-28-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-28-Trawl-197-1001-lifeStage,IYS2022-TINRO-3-28-Trawl-197-1001
IYS2022-TINRO-3-28-Trawl,55,Specimen_Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-TINRO-3-28-Trawl-197-1001-Specimen_Forklength,IYS2022-TINRO-3-28-Trawl-197-1001
IYS2022-TINRO-3-28-Trawl,14,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-28-Trawl-197-1001-individualCount,IYS2022-TINRO-3-28-Trawl-197-1001
IYS2022-TINRO-3-28-Trawl,N,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,https://vocab.nerc.ac.uk/collection/S10/current/S105/,NA,NA,IYS2022-TINRO-3-28-Trawl-197-1002-Sex,IYS2022-TINRO-3-28-Trawl-197-1002
IYS2022-TINRO-3-28-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-28-Trawl-197-1002-lifeStage,IYS2022-TINRO-3-28-Trawl-197-1002
IYS2022-TINRO-3-28-Trawl,60,Specimen_Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-TINRO-3-28-Trawl-197-1002-Specimen_Forklength,IYS2022-TINRO-3-28-Trawl-197-1002
IYS2022-TINRO-3-28-Trawl,5,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-28-Trawl-197-1002-individualCount,IYS2022-TINRO-3-28-Trawl-197-1002
IYS2022-TINRO-3-28-Trawl,N,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,https://vocab.nerc.ac.uk/collection/S10/current/S105/,NA,NA,IYS2022-TINRO-3-28-Trawl-199-1003-Sex,IYS2022-TINRO-3-28-Trawl-199-1003
IYS2022-TINRO-3-28-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-28-Trawl-199-1003-lifeStage,IYS2022-TINRO-3-28-Trawl-199-1003
IYS2022-TINRO-3-28-Trawl,100,Specimen_Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-TINRO-3-28-Trawl-199-1003-Specimen_Forklength,IYS2022-TINRO-3-28-Trawl-199-1003
IYS2022-TINRO-3-28-Trawl,3,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-28-Trawl-199-1003-individualCount,IYS2022-TINRO-3-28-Trawl-199-1003
IYS2022-TINRO-3-28-Trawl,N,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,https://vocab.nerc.ac.uk/collection/S10/current/S105/,NA,NA,IYS2022-TINRO-3-28-Trawl-199-1004-Sex,IYS2022-TINRO-3-28-Trawl-199-1004
IYS2022-TINRO-3-28-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-28-Trawl-199-1004-lifeStage,IYS2022-TINRO-3-28-Trawl-199-1004
IYS2022-TINRO-3-28-Trawl,120,Specimen_Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-TINRO-3-28-Trawl-199-1004-Specimen_Forklength,IYS2022-TINRO-3-28-Trawl-199-1004
IYS2022-TINRO-3-28-Trawl,1,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-28-Trawl-199-1004-individualCount,IYS2022-TINRO-3-28-Trawl-199-1004
IYS2022-TINRO-3-28-Trawl,N,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,https://vocab.nerc.ac.uk/collection/S10/current/S105/,NA,NA,IYS2022-TINRO-3-28-Trawl-199-1005-Sex,IYS2022-TINRO-3-28-Trawl-199-1005
IYS2022-TINRO-3-28-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-28-Trawl-199-1005-lifeStage,IYS2022-TINRO-3-28-Trawl-199-1005
IYS2022-TINRO-3-28-Trawl,190,Specimen_Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-TINRO-3-28-Trawl-199-1005-Specimen_Forklength,IYS2022-TINRO-3-28-Trawl-199-1005
IYS2022-TINRO-3-28-Trawl,1,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-28-Trawl-199-1005-individualCount,IYS2022-TINRO-3-28-Trawl-199-1005
IYS2022-TINRO-3-28-Trawl,N,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,https://vocab.nerc.ac.uk/collection/S10/current/S105/,NA,NA,IYS2022-TINRO-3-28-Trawl-199-1006-Sex,IYS2022-TINRO-3-28-Trawl-199-1006
IYS2022-TINRO-3-28-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-28-Trawl-199-1006-lifeStage,IYS2022-TINRO-3-28-Trawl-199-1006
IYS2022-TINRO-3-28-Trawl,150,Specimen_Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-TINRO-3-28-Trawl-199-1006-Specimen_Forklength,IYS2022-TINRO-3-28-Trawl-199-1006
IYS2022-TINRO-3-28-Trawl,2,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-28-Trawl-199-1006-individualCount,IYS2022-TINRO-3-28-Trawl-199-1006
IYS2022-TINRO-3-28-Trawl,N,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,https://vocab.nerc.ac.uk/collection/S10/current/S105/,NA,NA,IYS2022-TINRO-3-28-Trawl-199-1007-Sex,IYS2022-TINRO-3-28-Trawl-199-1007
IYS2022-TINRO-3-28-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-28-Trawl-199-1007-lifeStage,IYS2022-TINRO-3-28-Trawl-199-1007
IYS2022-TINRO-3-28-Trawl,140,Specimen_Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-TINRO-3-28-Trawl-199-1007-Specimen_Forklength,IYS2022-TINRO-3-28-Trawl-199-1007
IYS2022-TINRO-3-28-Trawl,1,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-28-Trawl-199-1007-individualCount,IYS2022-TINRO-3-28-Trawl-199-1007
IYS2022-TINRO-3-28-Trawl,N,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,https://vocab.nerc.ac.uk/collection/S10/current/S105/,NA,NA,IYS2022-TINRO-3-28-Trawl-199-1008-Sex,IYS2022-TINRO-3-28-Trawl-199-1008
IYS2022-TINRO-3-28-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-28-Trawl-199-1008-lifeStage,IYS2022-TINRO-3-28-Trawl-199-1008
IYS2022-TINRO-3-28-Trawl,170,Specimen_Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-TINRO-3-28-Trawl-199-1008-Specimen_Forklength,IYS2022-TINRO-3-28-Trawl-199-1008
IYS2022-TINRO-3-28-Trawl,4,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-28-Trawl-199-1008-individualCount,IYS2022-TINRO-3-28-Trawl-199-1008
IYS2022-TINRO-3-28-Trawl,N,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,https://vocab.nerc.ac.uk/collection/S10/current/S105/,NA,NA,IYS2022-TINRO-3-28-Trawl-199-1009-Sex,IYS2022-TINRO-3-28-Trawl-199-1009
IYS2022-TINRO-3-28-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-28-Trawl-199-1009-lifeStage,IYS2022-TINRO-3-28-Trawl-199-1009
IYS2022-TINRO-3-28-Trawl,110,Specimen_Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-TINRO-3-28-Trawl-199-1009-Specimen_Forklength,IYS2022-TINRO-3-28-Trawl-199-1009
IYS2022-TINRO-3-28-Trawl,1,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-28-Trawl-199-1009-individualCount,IYS2022-TINRO-3-28-Trawl-199-1009
IYS2022-TINRO-3-28-Trawl,N,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,https://vocab.nerc.ac.uk/collection/S10/current/S105/,NA,NA,IYS2022-TINRO-3-28-Trawl-199-1010-Sex,IYS2022-TINRO-3-28-Trawl-199-1010
IYS2022-TINRO-3-28-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-28-Trawl-199-1010-lifeStage,IYS2022-TINRO-3-28-Trawl-199-1010
IYS2022-TINRO-3-28-Trawl,130,Specimen_Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-TINRO-3-28-Trawl-199-1010-Specimen_Forklength,IYS2022-TINRO-3-28-Trawl-199-1010
IYS2022-TINRO-3-28-Trawl,1,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-28-Trawl-199-1010-individualCount,IYS2022-TINRO-3-28-Trawl-199-1010
IYS2022-TINRO-3-28-Trawl,N,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,https://vocab.nerc.ac.uk/collection/S10/current/S105/,NA,NA,IYS2022-TINRO-3-28-Trawl-200-1011-Sex,IYS2022-TINRO-3-28-Trawl-200-1011
IYS2022-TINRO-3-28-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-28-Trawl-200-1011-lifeStage,IYS2022-TINRO-3-28-Trawl-200-1011
IYS2022-TINRO-3-28-Trawl,140,Specimen_Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-TINRO-3-28-Trawl-200-1011-Specimen_Forklength,IYS2022-TINRO-3-28-Trawl-200-1011
IYS2022-TINRO-3-28-Trawl,1,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-28-Trawl-200-1011-individualCount,IYS2022-TINRO-3-28-Trawl-200-1011
IYS2022-TINRO-3-28-Trawl,N,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,https://vocab.nerc.ac.uk/collection/S10/current/S105/,NA,NA,IYS2022-TINRO-3-28-Trawl-200-1012-Sex,IYS2022-TINRO-3-28-Trawl-200-1012
IYS2022-TINRO-3-28-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-28-Trawl-200-1012-lifeStage,IYS2022-TINRO-3-28-Trawl-200-1012
IYS2022-TINRO-3-28-Trawl,170,Specimen_Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-TINRO-3-28-Trawl-200-1012-Specimen_Forklength,IYS2022-TINRO-3-28-Trawl-200-1012
IYS2022-TINRO-3-28-Trawl,1,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-28-Trawl-200-1012-individualCount,IYS2022-TINRO-3-28-Trawl-200-1012
IYS2022-TINRO-3-28-Trawl,N,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,https://vocab.nerc.ac.uk/collection/S10/current/S105/,NA,NA,IYS2022-TINRO-3-28-Trawl-200-1013-Sex,IYS2022-TINRO-3-28-Trawl-200-1013
IYS2022-TINRO-3-28-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-28-Trawl-200-1013-lifeStage,IYS2022-TINRO-3-28-Trawl-200-1013
IYS2022-TINRO-3-28-Trawl,100,Specimen_Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-TINRO-3-28-Trawl-200-1013-Specimen_Forklength,IYS2022-TINRO-3-28-Trawl-200-1013
IYS2022-TINRO-3-28-Trawl,1,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-28-Trawl-200-1013-individualCount,IYS2022-TINRO-3-28-Trawl-200-1013
IYS2022-TINRO-3-29-Trawl,N,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,https://vocab.nerc.ac.uk/collection/S10/current/S105/,NA,NA,IYS2022-TINRO-3-29-Trawl-204-1014-Sex,IYS2022-TINRO-3-29-Trawl-204-1014
IYS2022-TINRO-3-29-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-29-Trawl-204-1014-lifeStage,IYS2022-TINRO-3-29-Trawl-204-1014
IYS2022-TINRO-3-29-Trawl,150,Specimen_Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-TINRO-3-29-Trawl-204-1014-Specimen_Forklength,IYS2022-TINRO-3-29-Trawl-204-1014
IYS2022-TINRO-3-29-Trawl,2,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-29-Trawl-204-1014-individualCount,IYS2022-TINRO-3-29-Trawl-204-1014
IYS2022-TINRO-3-29-Trawl,N,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,https://vocab.nerc.ac.uk/collection/S10/current/S105/,NA,NA,IYS2022-TINRO-3-29-Trawl-204-1015-Sex,IYS2022-TINRO-3-29-Trawl-204-1015
IYS2022-TINRO-3-29-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-29-Trawl-204-1015-lifeStage,IYS2022-TINRO-3-29-Trawl-204-1015
IYS2022-TINRO-3-29-Trawl,140,Specimen_Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-TINRO-3-29-Trawl-204-1015-Specimen_Forklength,IYS2022-TINRO-3-29-Trawl-204-1015
IYS2022-TINRO-3-29-Trawl,2,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-29-Trawl-204-1015-individualCount,IYS2022-TINRO-3-29-Trawl-204-1015
IYS2022-TINRO-3-29-Trawl,N,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,https://vocab.nerc.ac.uk/collection/S10/current/S105/,NA,NA,IYS2022-TINRO-3-29-Trawl-204-1016-Sex,IYS2022-TINRO-3-29-Trawl-204-1016
IYS2022-TINRO-3-29-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-29-Trawl-204-1016-lifeStage,IYS2022-TINRO-3-29-Trawl-204-1016
IYS2022-TINRO-3-29-Trawl,130,Specimen_Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-TINRO-3-29-Trawl-204-1016-Specimen_Forklength,IYS2022-TINRO-3-29-Trawl-204-1016
IYS2022-TINRO-3-29-Trawl,1,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-29-Trawl-204-1016-individualCount,IYS2022-TINRO-3-29-Trawl-204-1016
IYS2022-TINRO-3-29-Trawl,N,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,https://vocab.nerc.ac.uk/collection/S10/current/S105/,NA,NA,IYS2022-TINRO-3-29-Trawl-204-1017-Sex,IYS2022-TINRO-3-29-Trawl-204-1017
IYS2022-TINRO-3-29-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-29-Trawl-204-1017-lifeStage,IYS2022-TINRO-3-29-Trawl-204-1017
IYS2022-TINRO-3-29-Trawl,110,Specimen_Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-TINRO-3-29-Trawl-204-1017-Specimen_Forklength,IYS2022-TINRO-3-29-Trawl-204-1017
IYS2022-TINRO-3-29-Trawl,2,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-29-Trawl-204-1017-individualCount,IYS2022-TINRO-3-29-Trawl-204-1017
